partner,habitat,species,mean_confidence,median_confidence,min_confidence,max_confidence,sd_confidence,n_recordings
slovakia,F,Cinclus cinclus_White-throated Dipper,0.850502490997314,0.850502490997314,0.850502490997314,0.850502490997314,NA,1
slovakia,F,Circus aeruginosus_Eurasian Marsh-Harrier,0.7370428144931791,0.7370428144931791,0.734928965568542,0.739156663417816,0.002989433818029438,2
slovakia,F,Coccothraustes coccothraustes_Hawfinch,0.8296264093634077,0.824533462524414,0.701311945915222,0.996353387832642,0.08005068952116154,211
slovakia,F,Columba livia_Rock Pigeon,0.804837644100189,0.800411522388458,0.731445491313934,0.887082040309906,0.06374358974083967,4
slovakia,F,Columba oenas_Stock Dove,0.7812278574588252,0.767142951488495,0.701371848583221,0.924383580684662,0.06501959130808072,51
slovakia,F,Columba palumbus_Common Wood-Pigeon,0.8375548653467728,0.836354702711105,0.701067745685577,0.997217535972595,0.07959103621612358,1096
slovakia,F,Corvus corax_Common Raven,0.759213276544408,0.764354825019836,0.50181120634079,0.991154134273529,0.14189920606862597,199
slovakia,F,Corvus cornix_Hooded Crow,0.7728199958801268,0.749578475952148,0.719379425048828,0.873826920986176,0.05347241018798883,7
slovakia,F,Corvus corone_Carrion Crow,0.7697687908714893,0.752399563789368,0.700453281402588,0.930547893047333,0.061661492867125633,51
slovakia,F,Corvus frugilegus_Rook,0.7839942574501035,0.760238945484161,0.740396022796631,0.873561203479767,0.053248674702655936,7
slovakia,F,Corvus monedula_Eurasian Jackdaw,0.6339701414108276,0.621377229690552,0.597643256187439,0.682889938354492,0.04399642342644036,3
slovakia,F,Coturnix coturnix_Common Quail,0.9002533800461713,0.9237477481365205,0.700590431690216,0.998721897602081,0.09178035390747698,34
slovakia,F,Cuculus canorus_Common Cuckoo,0.6641385874801421,0.6393884718418126,0.500004351139069,0.994463503360748,0.12231575997969275,1524
slovakia,F,Cyanistes caeruleus_Eurasian Blue Tit,0.7125061486693595,0.6904990971088409,0.500056445598602,0.997142612934113,0.14309621767159436,834
slovakia,F,Cygnus cygnus_Whooper Swan,0.786549170811971,0.750328302383423,0.741270542144775,0.868048667907715,0.07072578578764323,3
slovakia,F,Cygnus olor_Mute Swan,0.748080909252167,0.748080909252167,0.748080909252167,0.748080909252167,NA,1
slovakia,F,Delichon urbicum_Common House-Martin,0.8034762144088743,0.759755194187164,0.656030833721161,0.994642615318298,0.17348812744973993,3
slovakia,F,Dendrocopos leucotos_White-backed Woodpecker,0.7625266739300319,0.751390814781189,0.724340617656708,0.84278279542923,0.0441611657743364,7
slovakia,F,Dendrocopos major_Great Spotted Woodpecker,0.7500258581610222,0.757322490215302,0.50015127658844,0.998016476631165,0.14045481608051516,5173
slovakia,F,Dendrocoptes medius_Middle Spotted Woodpecker,0.9104619669877827,0.9385937750339505,0.700895845890045,0.99998664855957,0.08478032813722063,1964
slovakia,F,Dryobates minor_Lesser Spotted Woodpecker,0.8368548095226288,0.830067276954651,0.700453877449036,0.993745446205139,0.09106974665598845,50
slovakia,F,Dryocopus martius_Black Woodpecker,0.9240996614802968,0.958933472633362,0.703088879585266,0.999814808368683,0.07966694983293308,1375
slovakia,F,Emberiza cirlus_Cirl Bunting,0.730837821960449,0.730837821960449,0.730837821960449,0.730837821960449,NA,1
slovakia,F,Emberiza citrinella_Yellowhammer,0.8038812171329153,0.824677109718323,0.703127145767212,0.899168968200684,0.06881853390592496,11
slovakia,F,Erithacus rubecula_European Robin,0.8053952938659601,0.802801251411438,0.633047044277191,0.999297380447388,0.10467326203933999,2724
slovakia,F,Falco peregrinus_Peregrine Falcon,0.7506663799285885,0.7506663799285885,0.720948994159698,0.780383765697479,0.042026729992638144,2
slovakia,F,Falco subbuteo_Eurasian Hobby,0.789353787899017,0.789353787899017,0.789353787899017,0.789353787899017,NA,1
slovakia,F,Ficedula albicollis_Collared Flycatcher,0.8757977960098656,0.8938569724559785,0.700488090515137,0.999966859817505,0.096839389282119,1294
slovakia,F,Ficedula hypoleuca_European Pied Flycatcher,0.9055315683973898,0.9358523488044741,0.702300071716309,0.998882710933685,0.08778857259771994,404
slovakia,F,Ficedula parva_Red-breasted Flycatcher,0.8039229973302193,0.7892234623432159,0.70005738735199,0.997150003910065,0.07485731674080681,2248
slovakia,F,Fringilla coelebs_Common Chaffinch,0.7478275213456839,0.745228558778763,0.500077784061432,0.999370992183685,0.15031003784328673,4386
slovakia,F,Fringilla montifringilla_Brambling,0.705013692378998,0.705013692378998,0.705013692378998,0.705013692378998,NA,1
slovakia,F,Fulica atra_Eurasian Coot,0.8532634526491165,0.8596735596656799,0.711128175258636,0.98257851600647,0.11156176593518168,4
slovakia,F,Gallinula chloropus_Eurasian Moorhen,0.8574461549520493,0.861475855112076,0.719323217868805,0.990862369537354,0.09413361046833807,20
slovakia,F,Garrulus glandarius_Eurasian Jay,0.801899584504061,0.823028802871704,0.530982136726379,0.997613191604614,0.13763061326987278,860
slovakia,F,Glaucidium passerinum_Eurasian Pygmy-Owl,0.822759509086609,0.822759509086609,0.815243601799011,0.830275416374207,0.010629098019659859,2
slovakia,F,Grus grus_Common Crane,0.7521080573399863,0.74003940820694,0.720119118690491,0.796165645122528,0.03943358675693932,3
slovakia,F,Gyps fulvus_Eurasian Griffon,0.7997456987698872,0.8307956755161285,0.701044797897339,0.877738118171692,0.07394698460250416,6
slovakia,F,Haematopus ostralegus_Eurasian Oystercatcher,0.727038621902466,0.727038621902466,0.727038621902466,0.727038621902466,NA,1
slovakia,F,Haliaeetus albicilla_White-tailed Eagle,0.946933805942535,0.946933805942535,0.946933805942535,0.946933805942535,NA,1
slovakia,F,Hippolais icterina_Icterine Warbler,0.8633653236093459,0.8673095703125,0.700115263462067,0.999424457550049,0.09005206730207267,616
slovakia,F,Hirundo rustica_Barn Swallow,0.835898034274578,0.810265004634857,0.72313529253006,0.976499795913696,0.08922178366495072,8
slovakia,F,Ixobrychus minutus_Little Bittern,0.7989640723575245,0.795931994915009,0.730854749679565,0.900901556015015,0.044816420540964276,11
slovakia,F,Jynx torquilla_Eurasian Wryneck,0.8784748517549955,0.898521065711975,0.700340628623962,0.99884450435638406,0.08070343258669355,65
slovakia,F,Limosa lapponica_Bar-tailed Godwit,0.826306879520416,0.826306879520416,0.826306879520416,0.826306879520416,NA,1
slovakia,F,Locustella fluviatilis_River Warbler,0.9680319389811268,0.9983896017074585,0.702008187770844,0.999995231628418,0.07389310398023101,108
slovakia,F,Locustella luscinioides_Savi's Warbler,0.747624576091766,0.747624576091766,0.733311533927917,0.761937618255615,0.02024169834693319,2
slovakia,F,Lophophanes cristatus_Crested Tit,0.7797703246275587,0.804967522621155,0.705012857913971,0.839125454425812,0.05560820719784684,6
slovakia,F,Luscinia luscinia_Thrush Nightingale,0.8259026209513347,0.8356887698173525,0.700347304344177,0.976574182510376,0.10080370534056224,12
slovakia,F,Luscinia megarhynchos_Common Nightingale,0.8601262072722117,0.8782844245433805,0.74669474363327,0.967691957950592,0.07837332535117832,12
slovakia,F,Mareca strepera_Gadwall,0.722662329673767,0.722662329673767,0.722662329673767,0.722662329673767,NA,1
slovakia,F,Melanitta nigra_Common Scoter,0.8027485396180835,0.792547166347504,0.704927921295166,0.920663475990295,0.07655902907595225,14
slovakia,F,Merops apiaster_European Bee-eater,0.7473122341466315,0.752959430217743,0.500401735305786,0.98448783159256,0.14694023106288503,587
slovakia,F,Motacilla alba_White Wagtail,0.8359766602516174,0.8359766602516174,0.747411966323853,0.924541354179382,0.12524939130006665,2
slovakia,F,Motacilla cinerea_Gray Wagtail,0.8418014550750905,0.8272281885147095,0.700529754161835,0.999168395996094,0.10088439053556306,44
slovakia,F,Muscicapa striata_Spotted Flycatcher,0.8506266921832384,0.85165399312973,0.700009286403656,0.999897122383118,0.08643063417344242,6063
slovakia,F,Numenius phaeopus_Whimbrel,0.8149625658988955,0.8149625658988955,0.791298806667328,0.838626325130463,0.03346560924201428,2
slovakia,F,Nycticorax nycticorax_Black-crowned Night-Heron,0.8564853644506498,0.8603119254112245,0.700657904148102,0.997736811637878,0.09003656236531016,176
slovakia,F,Oriolus oriolus_Eurasian Golden Oriole,0.8706551559952641,0.883169949054718,0.700034141540527,0.998806715011597,0.08306032448419289,6903
slovakia,F,Otus scops_Eurasian Scops-Owl,0.8454592386070562,0.840682625770569,0.702677190303802,0.997114062309265,0.08678664611934273,49
slovakia,F,Parus major_Great Tit,0.6869306273669361,0.661588251590729,0.500036299228668,0.993184268474579,0.13053547467984405,1255
slovakia,F,Passer montanus_Eurasian Tree Sparrow,0.807640552520752,0.807640552520752,0.807640552520752,0.807640552520752,NA,1
slovakia,F,Periparus ater_Coal Tit,0.800304710865021,0.800304710865021,0.800304710865021,0.800304710865021,NA,1
slovakia,F,Phasianus colchicus_Ring-necked Pheasant,0.635160115632144,0.589944243431091,0.529715657234192,0.867464125156403,0.11387716872438558,11
slovakia,F,Phoenicurus phoenicurus_Common Redstart,0.7997026100303187,0.780208438634872,0.707829236984253,0.957323431968689,0.07648686898868837,66
slovakia,F,Phylloscopus bonelli_Western Bonelli's Warbler,0.762139642238617,0.757773518562317,0.729333162307739,0.825076401233673,0.037914637341837885,5
slovakia,F,Phylloscopus collybita_Common Chiffchaff,0.7616265800950314,0.7644301652908325,0.500013828277588,0.999797761440277,0.15599100540579405,19458
slovakia,F,Phylloscopus orientalis_Eastern Bonelli's Warbler,0.71507865190506,0.71507865190506,0.71507865190506,0.71507865190506,NA,1
slovakia,F,Phylloscopus sibilatrix_Wood Warbler,0.8344758248329163,0.827354967594147,0.702735006809235,0.996221899986267,0.08258710917312305,125
slovakia,F,Pica pica_Eurasian Magpie,0.7786959412351119,0.765636682510376,0.640294075012207,0.988003969192505,0.0909776337621531,452
slovakia,F,Picoides tridactylus_Eurasian Three-toed Woodpecker,0.8083641529083255,0.8102900385856631,0.747605681419373,0.865270853042603,0.049055985297497044,4
slovakia,F,Picus canus_Gray-headed Woodpecker,0.8331496170588902,0.8242015540599825,0.700581431388855,0.964282214641571,0.07963304580336016,70
slovakia,F,Picus viridis_Eurasian Green Woodpecker,0.8847733795062288,0.9033772051334386,0.700424194335938,0.999377846717834,0.08850576066120813,616
slovakia,F,Poecile palustris_Marsh Tit,0.9280883363726636,0.931472539901733,0.846020102500916,0.99916410446167,0.04376705050837315,993
slovakia,F,Prunella modularis_Dunnock,0.7809299090329339,0.793571054935455,0.54925537109375,0.985625922679901,0.13864149990469765,17
slovakia,F,Ptyonoprogne rupestris_Eurasian Crag-Martin,0.848073065280914,0.848073065280914,0.848073065280914,0.848073065280914,NA,1
slovakia,F,Pyrrhula pyrrhula_Eurasian Bullfinch,0.7742351492245994,0.773729681968689,0.720830321311951,0.828145444393158,0.05365934711999157,3
slovakia,F,Rallus aquaticus_Water Rail,0.811420679092407,0.811420679092407,0.811420679092407,0.811420679092407,NA,1
slovakia,F,Regulus ignicapilla_Common Firecrest,0.8364865917425889,0.829662948846817,0.705680906772614,0.989560484886169,0.09881498775678875,26
slovakia,F,Regulus regulus_Goldcrest,0.7798075552644401,0.731790244579315,0.661268651485443,0.993234097957611,0.10403239263812404,29
slovakia,F,Remiz pendulinus_Eurasian Penduline-Tit,0.7753957509994507,0.807726800441742,0.70221072435379,0.81624972820282,0.0635231939392982,3
slovakia,F,Saxicola rubicola_European Stonechat,0.856509685516357,0.856509685516357,0.856509685516357,0.856509685516357,NA,1
slovakia,F,Scolopax rusticola_Eurasian Woodcock,0.8238653298467398,0.830977499485016,0.706152379512787,0.97386234998703,0.08404660479754161,32
slovakia,F,Sitta europaea_Eurasian Nuthatch,0.7919157149179107,0.816037237644196,0.500032603740692,0.999830603599548,0.14893810117707323,6729
slovakia,F,Streptopelia decaocto_Eurasian Collared-Dove,0.785154342651367,0.785154342651367,0.767092525959015,0.803216159343719,0.02554326612742098,2
slovakia,F,Streptopelia turtur_European Turtle-Dove,0.8562857750299815,0.883790969848633,0.700902223587036,0.98099672794342,0.08058026391077452,37
slovakia,F,Strix aluco_Tawny Owl,0.8936965488646686,0.9191575050354,0.700034320354462,0.999967336654663,0.0916929733272638,2993
slovakia,F,Strix uralensis_Ural Owl,0.7527069015936417,0.733368515968323,0.70183128118515,0.844428896903992,0.04550047443707679,11
slovakia,F,Sturnus vulgaris_European Starling,0.869972268740336,0.896998226642609,0.764174103736877,0.948744475841522,0.09520691868301039,3
slovakia,F,Sylvia atricapilla_Eurasian Blackcap,0.8030488584741974,0.803965508937836,0.608010053634644,0.999622344970703,0.1143569881979574,19087
slovakia,F,Sylvia borin_Garden Warbler,0.8024977675655433,0.793263256549835,0.701068460941315,0.950385391712189,0.0685184328185787,57
slovakia,F,Tetrastes bonasia_Hazel Grouse,0.848029017448425,0.848029017448425,0.848029017448425,0.848029017448425,NA,1
slovakia,F,Tringa erythropus_Spotted Redshank,0.805774092674255,0.805774092674255,0.805774092674255,0.805774092674255,NA,1
slovakia,F,Tringa glareola_Wood Sandpiper,0.860651791095734,0.860651791095734,0.860651791095734,0.860651791095734,NA,1
slovakia,F,Tringa nebularia_Common Greenshank,0.9621030807495118,0.967411756515503,0.922942340373993,0.985219240188599,0.024927561234960358,5
slovakia,F,Tringa ochropus_Green Sandpiper,0.9352430899937948,0.954451233148575,0.836093008518219,0.996731758117676,0.060057551374722046,6
slovakia,F,Troglodytes troglodytes_Eurasian Wren,0.6919475724822597,0.672390401363373,0.503626823425293,0.939612865447998,0.13365157870447478,95
slovakia,F,Turdus iliacus_Redwing,0.8101850152015686,0.817116379737854,0.704666376113892,0.94547426700592,0.07525885405394384,17
slovakia,F,Turdus merula_Eurasian Blackbird,0.7184072685466237,0.6911950409412385,0.500939130783081,0.998633444309235,0.15148197170701166,1168
slovakia,F,Turdus philomelos_Song Thrush,0.9407056521984839,0.9393677711486815,0.901106894016266,0.995167374610901,0.024735624569999046,186
slovakia,F,Turdus pilaris_Fieldfare,0.7316974401474,0.7316974401474,0.7316974401474,0.7316974401474,NA,1
slovakia,F,Turdus viscivorus_Mistle Thrush,0.898041784763336,0.887729585170746,0.876359641551971,0.930036127567291,0.028285108857246295,3
slovakia,F,Tyto alba_Barn Owl,0.8222452998161315,0.842867314815521,0.710153222084045,0.938149869441986,0.08705548591987103,7
slovakia,F,Upupa epops_Eurasian Hoopoe,0.716017007827759,0.716017007827759,0.716017007827759,0.716017007827759,NA,1
slovakia,F,Vanellus vanellus_Northern Lapwing,0.7750308364629745,0.7673878967761996,0.712245464324951,0.903924643993378,0.056640554448662415,12
slovakia,F,Zapornia pusilla_Baillon's Crake,0.7554783051212629,0.74676439166069,0.713390111923218,0.861457943916321,0.03924137378097066,24
slovakia,G,Acanthis flammea_Common Redpoll,0.8087035162108287,0.770321846008301,0.701921403408051,0.945808589458466,0.105927317395439,7
slovakia,G,Accipiter gentilis_Northern Goshawk,0.7756706714630126,0.753301054239273,0.701153814792633,0.90469217300415,0.07389801007538367,10
slovakia,G,Acrocephalus arundinaceus_Great Reed Warbler,0.889884531497955,0.889884531497955,0.889884531497955,0.889884531497955,NA,1
slovakia,G,Actitis hypoleucos_Common Sandpiper,0.8389002084732056,0.8027721345424654,0.741661787033081,0.980709195137024,0.09582776802470236,8
slovakia,G,Aegithalos caudatus_Long-tailed Tit,0.9237683991874439,0.937754809856415,0.789059162139893,0.999966740608215,0.0628577045520288,1613
slovakia,G,Aegolius funereus_Boreal Owl,0.7981051206588743,0.8151879012584684,0.718720436096191,0.843324244022369,0.05853437923015446,4
slovakia,G,Aix galericulata_Mandarin Duck,0.8150931060314179,0.8245762288570405,0.701431453227997,0.973733186721802,0.09527117911083668,10
slovakia,G,Alcedo atthis_Common Kingfisher,0.857309341430664,0.846497654914856,0.70385605096817,0.98605340719223,0.09568720013003396,9
slovakia,G,Anas acuta_Northern Pintail,0.713742077350616,0.713742077350616,0.713742077350616,0.713742077350616,NA,1
slovakia,G,Anas crecca_Green-winged Teal,0.8171102965579314,0.836235284805298,0.709435224533081,0.955476820468903,0.07995082532136917,17
slovakia,G,Anas platyrhynchos_Mallard,0.8145076924440813,0.804214060306549,0.702710509300232,0.968896389007568,0.06644031244110969,49
slovakia,G,Anser anser_Graylag Goose,0.8742852807044981,0.863522708415985,0.84662914276123,0.923466563224792,0.03413626082230109,4
slovakia,G,Anthus pratensis_Meadow Pipit,0.645950198173523,0.645950198173523,0.645950198173523,0.645950198173523,NA,1
slovakia,G,Anthus trivialis_Tree Pipit,0.8936393460813594,0.920717239379883,0.701346337795258,0.999513983726501,0.09528337110208446,507
slovakia,G,Apus apus_Common Swift,0.9318616740843828,0.925247848033905,0.861354291439056,0.990710079669952,0.04159298919600006,17
slovakia,G,Apus melba_Alpine Swift,0.80101238489151,0.7989291846752165,0.700141489505768,0.913139224052429,0.07958474940020875,10
slovakia,G,Ardea cinerea_Gray Heron,0.8746964598251694,0.88983690738678,0.702224493026733,0.99915075302124,0.08762824678333182,347
slovakia,G,Ardea purpurea_Purple Heron,0.856862604618073,0.856862604618073,0.856862604618073,0.856862604618073,NA,1
slovakia,G,Asio flammeus_Short-eared Owl,0.77172327041626,0.77172327041626,0.77172327041626,0.77172327041626,NA,1
slovakia,G,Asio otus_Long-eared Owl,0.866772949695587,0.871864259243011,0.801410794258118,0.927043795585632,0.0629710554963195,3
slovakia,G,Athene noctua_Little Owl,0.7936773627576694,0.777222573757172,0.700356066226959,0.984994113445282,0.0742637406801671,71
slovakia,G,Bombycilla garrulus_Bohemian Waxwing,0.959372580051422,0.959372580051422,0.959372580051422,0.959372580051422,NA,1
slovakia,G,Botaurus stellaris_Great Bittern,0.8020408352216085,0.793028950691223,0.700998485088348,0.969683170318604,0.07760884666096889,84
slovakia,G,Bubo bubo_Eurasian Eagle-Owl,0.8263039092222848,0.8246145844459536,0.731648206710815,0.913330793380737,0.06092993024308701,6
slovakia,G,Bucephala clangula_Common Goldeneye,0.8308430790901183,0.828733503818512,0.729518413543701,0.983606457710266,0.07784327641206774,15
slovakia,G,Burhinus oedicnemus_Eurasian Thick-knee,0.8117666190320795,0.814593434333801,0.705676138401031,0.968800604343414,0.07670652146194659,33
slovakia,G,Buteo buteo_Common Buzzard,0.8804674520660757,0.898577868938446,0.701116681098938,0.999353229999542,0.0816080484300902,1219
slovakia,G,Calidris alpina_Dunlin,0.8160649469265571,0.8395583927631375,0.704554855823517,0.917539417743683,0.06964403260566915,26
slovakia,G,Caprimulgus europaeus_Eurasian Nightjar,0.8269477942410637,0.824542462825775,0.709629952907562,0.97499543428421,0.07697945936736152,17
slovakia,G,Carduelis carduelis_European Goldfinch,0.846315984781354,0.846303105354309,0.709002017974854,0.997307538986206,0.078437473165956,4992
slovakia,G,Carpodacus erythrinus_Common Rosefinch,0.720454663038254,0.720454663038254,0.707941591739655,0.732967734336853,0.017696155137420254,2
slovakia,G,Cecropis daurica_Red-rumped Swallow,0.888102531433105,0.888102531433105,0.888102531433105,0.888102531433105,NA,1
slovakia,G,Certhia brachydactyla_Short-toed Treecreeper,0.8621201439612153,0.870559811592102,0.6863893866539,0.999080300331116,0.0907723737574042,276
slovakia,G,Certhia familiaris_Eurasian Treecreeper,0.7356083641152182,0.729760140180588,0.500923871994019,0.996284186840057,0.15036160959216147,334
slovakia,G,Cettia cetti_Cetti's Warbler,0.711389482021332,0.711389482021332,0.711389482021332,0.711389482021332,NA,1
slovakia,G,Charadrius dubius_Little Ringed Plover,0.8663175404071806,0.8663175404071806,0.834407567977905,0.898227512836456,0.045127515784432894,2
slovakia,G,Charadrius hiaticula_Common Ringed Plover,0.802644431591034,0.802644431591034,0.802644431591034,0.802644431591034,NA,1
slovakia,G,Charadrius morinellus_Eurasian Dotterel,0.9085614482561747,0.878082990646362,0.85826450586319,0.989336848258972,0.07065190739806063,3
slovakia,G,Chloris chloris_European Greenfinch,0.8391356184369042,0.8262892067432405,0.70207005739212,0.998659133911133,0.08542763432231223,252
slovakia,G,Cinclus cinclus_White-throated Dipper,0.725017786026001,0.725017786026001,0.725017786026001,0.725017786026001,NA,1
slovakia,G,Circus aeruginosus_Eurasian Marsh-Harrier,0.816154718399048,0.816154718399048,0.779847264289856,0.85246217250824,0.05134649401645809,2
slovakia,G,Coccothraustes coccothraustes_Hawfinch,0.874413157088889,0.8981745541095729,0.701261460781097,0.999532341957092,0.09831356818723479,144
slovakia,G,Columba livia_Rock Pigeon,0.71187824010849,0.71187824010849,0.71187824010849,0.71187824010849,NA,1
slovakia,G,Columba oenas_Stock Dove,0.7953336437543237,0.771171569824219,0.755939066410065,0.858890295028687,0.05556611585286327,3
slovakia,G,Columba palumbus_Common Wood-Pigeon,0.8135915423227735,0.809361219406128,0.701171636581421,0.984833180904388,0.07377204986559688,242
slovakia,G,Corvus corax_Common Raven,0.7473527592028316,0.746225953102112,0.500863969326019,0.994334697723389,0.14515446498428392,623
slovakia,G,Corvus cornix_Hooded Crow,0.7712204257647197,0.745186150074005,0.70162707567215,0.892025053501129,0.06378940073768696,15
slovakia,G,Corvus corone_Carrion Crow,0.7631608957336062,0.757355332374573,0.703423082828522,0.84322464466095,0.04488730178574187,21
slovakia,G,Corvus frugilegus_Rook,0.880892256895701,0.888949930667877,0.825866103172302,0.927860736846924,0.05147252572556737,3
slovakia,G,Corvus monedula_Eurasian Jackdaw,0.653049051761627,0.653049051761627,0.653049051761627,0.653049051761627,NA,1
slovakia,G,Coturnix coturnix_Common Quail,0.9201284684682551,0.949869930744171,0.706860303878784,0.999731600284576,0.08389793127226175,253
slovakia,G,Cuculus canorus_Common Cuckoo,0.6982005669968844,0.6840088963508605,0.50027060508728,0.994782149791718,0.12863720635554232,1452
slovakia,G,Curruca curruca_Lesser Whitethroat,0.840312123298645,0.843088686466217,0.781169056892395,0.87434196472168,0.032474369558261565,6
slovakia,G,Cyanistes caeruleus_Eurasian Blue Tit,0.7244048157777754,0.7108983993530276,0.501028299331665,0.996145844459534,0.1466027997939632,578
slovakia,G,Cygnus columbianus_Tundra Swan,0.7587264569906088,0.7494125366210935,0.702329874038696,0.903536856174469,0.0503406493943843,26
slovakia,G,Cygnus cygnus_Whooper Swan,0.7872453729311627,0.753762125968933,0.742421627044678,0.865552365779877,0.0680524839790526,3
slovakia,G,Delichon urbicum_Common House-Martin,0.7883508402167014,0.781746685504913,0.639622867107391,0.985924303531647,0.09937054238537336,103
slovakia,G,Dendrocopos major_Great Spotted Woodpecker,0.7752768476612769,0.7912877202034,0.500385642051697,0.995931088924408,0.14064990615078576,3323
slovakia,G,Dendrocopos syriacus_Syrian Woodpecker,0.940329909324646,0.940329909324646,0.940329909324646,0.940329909324646,NA,1
slovakia,G,Dendrocoptes medius_Middle Spotted Woodpecker,0.8926567462822877,0.915727138519287,0.700482130050659,0.999629378318787,0.08531328227647114,757
slovakia,G,Dryobates minor_Lesser Spotted Woodpecker,0.8540646602978577,0.8591162264347074,0.703610122203827,0.996572732925415,0.08924071829800632,74
slovakia,G,Dryocopus martius_Black Woodpecker,0.9180799875880631,0.945520281791687,0.703567504882812,0.9998699426651,0.08025401361622748,568
slovakia,G,Emberiza cia_Rock Bunting,0.873665928840637,0.873665928840637,0.78397399187088,0.963357865810394,0.12684355369814312,2
slovakia,G,Emberiza cirlus_Cirl Bunting,0.743218799432119,0.732999980449677,0.716570258140564,0.780086159706116,0.03296794858598514,3
slovakia,G,Emberiza citrinella_Yellowhammer,0.8371690520759445,0.8296653628349304,0.700071513652802,0.999245405197144,0.08316946507165988,1448
slovakia,G,Emberiza hortulana_Ortolan Bunting,0.7801239026917354,0.763064801692963,0.701992034912109,0.963683307170868,0.08712747645015313,9
slovakia,G,Erithacus rubecula_European Robin,0.8406261109699638,0.8469641208648679,0.633238315582275,0.995816886425018,0.10842151083429993,590
slovakia,G,Falco naumanni_Lesser Kestrel,0.854644119739532,0.854644119739532,0.854644119739532,0.854644119739532,NA,1
slovakia,G,Falco peregrinus_Peregrine Falcon,0.868796646595001,0.872235059738159,0.785476803779602,0.948678076267242,0.08165494993632355,3
slovakia,G,Falco subbuteo_Eurasian Hobby,0.9863913059234617,0.990735828876495,0.969494342803955,0.998943746089935,0.015197795834993567,3
slovakia,G,Falco tinnunculus_Eurasian Kestrel,0.94688355922699,0.94688355922699,0.94688355922699,0.94688355922699,NA,1
slovakia,G,Ficedula albicollis_Collared Flycatcher,0.8968254272184224,0.923222362995148,0.700070261955261,0.999169945716858,0.08696967675678438,579
slovakia,G,Ficedula hypoleuca_European Pied Flycatcher,0.91408937593375,0.948093295097351,0.700306415557861,0.999928593635559,0.0859202139338841,1345
slovakia,G,Ficedula parva_Red-breasted Flycatcher,0.7962744534015656,0.7962744534015656,0.77506810426712,0.817480802536011,0.029990306554351726,2
slovakia,G,Fringilla coelebs_Common Chaffinch,0.6769519910047639,0.647014707326889,0.500027477741241,0.996150612831116,0.13561470562146527,2650
slovakia,G,Fringilla montifringilla_Brambling,0.8006039738655091,0.7718828916549685,0.73002153635025,0.961025834083557,0.06768681771263428,10
slovakia,G,Fulica atra_Eurasian Coot,0.8686432659626008,0.846340894699097,0.701413571834564,0.995456099510193,0.1074439465583404,10
slovakia,G,Galerida cristata_Crested Lark,0.818811535835266,0.818811535835266,0.818811535835266,0.818811535835266,NA,1
slovakia,G,Gallinula chloropus_Eurasian Moorhen,0.9223500814702776,0.9573270082473755,0.704039216041565,0.999927282333374,0.08395786780861786,90
slovakia,G,Garrulus glandarius_Eurasian Jay,0.78866751433967,0.803872913122177,0.53004401922226,0.99638307094574,0.13494893526147345,462
slovakia,G,Gavia arctica_Arctic Loon,0.7645559012889865,0.7645559012889865,0.701750993728638,0.827360808849335,0.0888195520554334,2
slovakia,G,Grus grus_Common Crane,0.7818882241845132,0.77451092004776,0.700369894504547,0.849327921867371,0.05600852615991426,8
slovakia,G,Haematopus ostralegus_Eurasian Oystercatcher,0.829164758324623,0.8245552182197571,0.72474467754364,0.942803919315338,0.0893366216799747,4
slovakia,G,Haliaeetus albicilla_White-tailed Eagle,0.8243891298770905,0.8075914680957795,0.717124938964844,0.965248644351959,0.11474434303738193,4
slovakia,G,Hippolais icterina_Icterine Warbler,0.8565871204648698,0.797142803668976,0.751888930797577,0.989773333072662,0.09731862634652297,7
slovakia,G,Hirundo rustica_Barn Swallow,0.8519362463607444,0.853863418102264,0.7246333360672,0.998173594474792,0.07206163058601665,333
slovakia,G,Ixobrychus minutus_Little Bittern,0.8380362968891858,0.8351762890815735,0.701696217060089,0.987428843975067,0.08736141140991488,64
slovakia,G,Jynx torquilla_Eurasian Wryneck,0.8701110652514867,0.862798690795898,0.765198230743408,0.964189171791077,0.06723955690814179,7
slovakia,G,Lanius collurio_Red-backed Shrike,0.8590371858241946,0.844180583953857,0.700599312782288,0.997369408607483,0.09870862623372109,43
slovakia,G,Limosa lapponica_Bar-tailed Godwit,0.855004906654358,0.855004906654358,0.855004906654358,0.855004906654358,NA,1
slovakia,G,Linaria cannabina_Eurasian Linnet,0.7528491020202637,0.76724374294281,0.684859395027161,0.80644416809082,0.062057380912363264,3
slovakia,G,Locustella fluviatilis_River Warbler,0.9223732012599684,0.9587010443210605,0.700455725193024,0.999945402145386,0.08340074202169159,2534
slovakia,G,Locustella luscinioides_Savi's Warbler,0.895403206348419,0.895403206348419,0.895403206348419,0.895403206348419,NA,1
slovakia,G,Locustella naevia_Common Grasshopper-Warbler,0.8005656599998473,0.781044065952301,0.769847214221954,0.850805699825287,0.04386785353096461,3
slovakia,G,Lophophanes cristatus_Crested Tit,0.7675880259937712,0.731007516384125,0.700301945209503,0.882529199123383,0.06784329622235863,9
slovakia,G,Lullula arborea_Wood Lark,0.7527870833873751,0.7527870833873751,0.708339750766754,0.797234416007996,0.06285802060339031,2
slovakia,G,Luscinia luscinia_Thrush Nightingale,0.8052197456359862,0.81498509645462,0.724940240383148,0.885217487812042,0.06364559495598487,5
